,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,6,147,0.00044660923090493557,0
1,859,0,2,14,0.00015562142013621623,0
2,298,0,5,46,0.00018386683036073303,0
3,553,0,2,28,0.00016945658441803297,0
4,672,0,3,42,0.00016802008571746606,0
5,971,0,1,23,0.00015218639711407587,0
6,27,0,0,25,0.00015000000000000018,0
7,231,0,1,14,0.00015838846974076785,0
8,306,0,2,20,0.00016772344254811563,0
9,706,0,1,15,0.00015439655172413811,0
10,496,0,2,28,0.0001528482334820208,0
11,558,0,2,16,0.000179237933607117,0
12,784,0,5,19,0.00032176544676280677,0
13,239,0,3,13,0.00020257718393620625,0
14,578,0,11,21,0.0005961620549430675,0
15,55,0,13,18,0.00030495458460650765,0
16,906,0,9,46,0.0003910844422329873,1
17,175,0,0,50,0.00015000000000000018,0
18,14,0,3,45,0.00017078127927891144,0
19,77,0,6,15,0.0004803883277886184,0
20,31,0,11,30,0.0003405535069395852,0
21,481,0,3,19,0.00016714352314479872,0
22,310,0,0,17,0.00015000000000000018,0
23,311,0,2,22,0.0001770355541836631,0
24,883,0,7,23,0.0003432694873339759,0
25,788,0,2,21,0.00016853034203707397,0
26,45,0,1,26,0.00015422928350246833,0
27,103,0,0,21,0.00015000000000000018,0
28,760,0,1,12,0.00019326004240722257,0
29,1,0,0,36,0.00015000000000000018,0
30,823,0,0,38,0.00015000000000000018,0
31,710,0,7,20,0.0005063369520391766,0
32,614,0,2,50,0.00019631504459642534,0
33,790,0,6,19,0.00019800163279530032,0
34,408,0,3,22,0.00017615544863364233,0
35,736,0,1,18,0.00015741688911859747,0
36,957,0,0,16,0.00015000000000000018,0
37,366,0,1,18,0.00015079707827214724,0
38,918,0,8,11,0.00041065581268437894,3
39,267,0,0,17,0.00015000000000000018,0
40,230,0,2,18,0.0005225593093146592,0
41,996,0,4,14,0.00019475055222587415,0
42,635,0,2,35,0.0001602141678439629,0
43,698,0,0,17,0.00015000000000000018,0
44,251,0,2,17,0.0002710873045435097,0
45,783,0,3,21,0.00020619105780137796,0
46,819,0,0,39,0.00015000000000000018,0
47,141,0,2,18,0.00020105448289578978,0
48,316,0,0,26,0.00015000000000000018,0
49,587,0,1,19,0.00019174083884547881,0
50,331,0,1,31,0.00015607142857142876,0
51,295,0,0,107,0.00015000000000000018,0
52,262,0,0,12,0.00015000000000000018,0
53,432,0,0,12,0.00015000000000000018,0
54,862,0,26,40,0.0004212445829563342,0
55,582,0,2,34,0.00016160540477030134,0
56,272,0,2,11,0.00015736344321087216,0
57,270,0,1,19,0.000152712765957447,0
58,987,0,2,82,0.00016940211210989293,0
