,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,6,133,0.0004740930795763161,1
1,859,0,2,13,0.00020560940416930983,0
2,298,0,0,44,0.0001499999999999999,0
3,553,0,0,31,0.0001499999999999999,0
4,672,0,0,39,0.0001499999999999999,0
5,971,0,0,24,0.0001499999999999999,0
6,27,0,0,25,0.0001499999999999999,0
7,231,0,0,13,0.0001499999999999999,0
8,306,0,1,22,0.0002218493448116307,0
9,706,0,0,19,0.0001499999999999999,0
10,496,0,7,27,0.0007326338787493083,0
11,558,0,0,15,0.0001499999999999999,0
12,784,0,0,21,0.0001499999999999999,0
13,239,0,4,12,0.0002413803950091026,0
14,578,0,9,20,0.0006224778868544095,0
15,55,0,0,18,0.0001499999999999999,0
16,906,0,2,40,0.00016069456887514522,0
17,175,0,4,46,0.0003631807314796684,0
18,14,0,0,42,0.0001499999999999999,0
19,77,0,1,12,0.00021133040427358585,0
20,31,0,3,33,0.000280847052808935,0
21,481,0,0,18,0.0001499999999999999,0
22,310,0,3,20,0.00016970410086567563,0
23,311,0,0,23,0.0001499999999999999,0
24,883,0,3,24,0.0002775405750573675,0
25,788,0,1,23,0.00018690062994638644,0
26,45,0,0,26,0.0001499999999999999,0
27,103,0,0,20,0.0001499999999999999,0
28,760,0,3,12,0.00017584803338617082,0
29,1,0,0,36,0.0001499999999999999,0
30,823,0,4,38,0.0002891397736045673,0
31,710,0,2,21,0.00018905699437229476,0
32,614,0,2,48,0.00020737784998708619,0
33,790,0,0,17,0.0001499999999999999,0
34,408,0,2,24,0.00028185375530553354,0
35,736,0,1,16,0.0001553124999999999,0
36,957,0,1,17,0.00015671052631578938,0
37,366,0,0,19,0.0001499999999999999,0
38,918,0,4,11,0.0005296181686440899,0
39,267,0,0,17,0.0001499999999999999,0
40,230,0,0,18,0.0001499999999999999,0
41,996,0,1,15,0.0001513281249999999,0
42,635,0,6,40,0.0003390231251199983,0
43,698,0,0,19,0.0001499999999999999,0
44,251,0,0,19,0.0001499999999999999,0
45,783,0,0,19,0.0001499999999999999,0
46,819,0,4,44,0.000502364505216153,0
47,141,0,7,17,0.000705380504800602,0
48,316,0,0,23,0.0001499999999999999,0
49,587,0,1,18,0.00015482211417760288,0
50,331,0,0,30,0.0001499999999999999,0
51,295,0,0,104,0.0001499999999999999,0
52,262,0,0,15,0.0001499999999999999,0
53,432,0,1,14,0.00015782762914731615,0
54,862,0,2,38,0.00017195818681118037,0
55,582,0,5,36,0.000550478398401069,0
56,272,0,0,12,0.0001499999999999999,0
57,270,0,0,19,0.0001499999999999999,0
