,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,3,130,0.00030984184198107985,0
1,859,0,0,16,0.00015000000000000023,0
2,298,0,1,45,0.00016587186564234765,0
3,553,0,0,32,0.00015000000000000023,0
4,672,0,1,37,0.00020883982989376224,0
5,971,0,0,22,0.00015000000000000023,0
6,27,0,0,24,0.00015000000000000023,0
7,231,0,1,13,0.00016305340799217376,0
8,306,0,0,20,0.00015000000000000023,0
9,706,0,0,19,0.00015000000000000023,0
10,496,0,0,26,0.00015000000000000023,0
11,558,0,0,17,0.00015000000000000023,0
12,784,0,0,20,0.00015000000000000023,0
13,239,0,0,12,0.00015000000000000023,0
14,578,0,1,19,0.0006522302895428073,0
15,55,0,0,19,0.00015000000000000023,0
16,906,0,1,41,0.0002715016535754186,0
17,175,0,0,46,0.00015000000000000023,0
18,14,0,1,39,0.00017286992746813563,0
19,77,0,0,12,0.00015000000000000023,0
20,31,0,0,33,0.00015000000000000023,0
21,481,0,0,19,0.00015000000000000023,0
22,310,0,1,21,0.0002178308756443642,0
23,311,0,0,23,0.00015000000000000023,0
24,883,0,1,24,0.00017697399567829657,0
25,788,0,4,23,0.000588330989685161,0
26,45,0,0,26,0.00015000000000000023,0
27,103,0,0,21,0.00015000000000000023,0
28,760,0,0,11,0.00015000000000000023,0
29,1,0,1,30,0.00015156713211579307,0
30,823,0,0,39,0.00015000000000000023,0
31,710,0,0,23,0.00015000000000000023,0
32,614,0,0,48,0.00015000000000000023,0
33,790,0,0,20,0.00015000000000000023,0
34,408,0,2,24,0.0001709319383143521,0
35,736,0,1,20,0.00016587186564234765,0
36,957,0,0,18,0.00015000000000000023,0
37,366,0,0,20,0.00015000000000000023,0
38,918,0,0,10,0.00015000000000000023,0
39,267,0,1,15,0.00031709319324426223,1
40,230,0,0,21,0.00015000000000000023,0
41,996,0,0,15,0.00015000000000000023,0
42,635,0,0,39,0.00015000000000000023,0
43,698,0,1,20,0.00016305340799217376,0
44,251,0,0,18,0.00015000000000000023,0
45,783,0,0,20,0.00015000000000000023,0
46,819,0,1,43,0.00020074069789705764,0
47,141,0,0,16,0.00015000000000000023,0
48,316,0,0,25,0.00015000000000000023,0
49,587,0,0,16,0.00015000000000000023,0
50,331,0,1,32,0.00017176978866963977,0
51,295,0,0,97,0.00015000000000000023,0
52,262,0,2,14,0.0003285296790922354,0
53,432,0,1,13,0.00015637500000000024,0
54,862,0,0,38,0.00015000000000000023,0
55,582,0,0,36,0.00015000000000000023,0
56,272,0,2,11,0.0002385193325550596,0
57,270,0,0,22,0.00015000000000000023,0
58,987,0,1,79,0.00015364285714285737,0
59,319,0,0,39,0.00015000000000000023,0
60,569,0,0,22,0.00015000000000000023,0
61,643,0,1,16,0.0001519029850746271,0
62,142,0,0,21,0.00015000000000000023,0
63,202,0,0,95,0.00015000000000000023,0
64,413,0,0,14,0.00015000000000000023,0
65,196,0,0,16,0.00015000000000000023,0
66,264,0,0,19,0.00015000000000000023,0
67,531,0,0,30,0.00015000000000000023,0
68,252,0,0,13,0.00015000000000000023,0
69,576,0,1,40,0.00017150007530065278,0
70,738,0,0,47,0.00015000000000000023,0
71,299,0,2,12,0.00018546840902401252,0
72,740,0,0,50,0.00015000000000000023,0
73,247,0,1,20,0.00016459460909160992,0
74,926,0,1,39,0.00017173576813819298,0
75,412,0,1,18,0.0001864377301746707,0
76,389,0,0,20,0.00015000000000000023,0
77,796,0,1,37,0.00018543563608395823,0
78,601,0,1,39,0.0004341366526608613,0
79,654,0,1,38,0.00016592639675683295,0
80,261,0,2,26,0.0002603572087112578,0
81,456,0,2,17,0.00017787866501388532,0
82,386,0,0,14,0.00015000000000000023,0
83,982,0,0,21,0.00015000000000000023,0
84,909,0,0,20,0.00015000000000000023,0
85,693,0,0,85,0.00015000000000000023,0
86,236,0,1,23,0.0001560714285714288,0
87,501,0,0,18,0.00015000000000000023,0
88,497,0,0,42,0.00015000000000000023,0
89,874,0,1,79,0.00028346047228859053,0
90,452,0,0,29,0.00015000000000000023,0
91,494,0,0,20,0.00015000000000000023,0
92,923,0,1,14,0.00017173576813819298,0
93,279,0,0,20,0.00015000000000000023,0
94,638,0,3,51,0.0004674402821509185,0
95,485,0,0,25,0.00015000000000000023,0
96,568,0,0,18,0.00015000000000000023,0
97,108,0,1,77,0.00019041995886212934,0
98,367,0,0,30,0.00015000000000000023,0
99,644,0,0,22,0.00015000000000000023,0
100,785,0,0,16,0.00015000000000000023,0
101,873,0,0,53,0.00015000000000000023,0
102,65,0,0,30,0.00015000000000000023,0
103,902,0,1,17,0.00023027601208435548,0
104,317,0,0,19,0.00015000000000000023,0
105,636,0,1,29,0.0002483281121817475,0
106,666,0,0,53,0.00015000000000000023,0
107,789,0,0,35,0.00015000000000000023,0
108,958,0,0,37,0.00015000000000000023,0
109,214,0,1,21,0.00040531492987758757,0
110,97,0,2,19,0.00019314964123246845,0
111,583,0,2,22,0.0003827818901604835,0
112,466,0,2,20,0.00022354160319271987,0
113,523,0,1,29,0.00015470463390724213,0
114,255,0,0,24,0.00015000000000000023,0
115,385,0,1,32,0.0001795447398941762,0
116,545,0,1,21,0.00022927507668337696,0
117,382,0,2,12,0.00017648766931870275,0
118,489,0,0,20,0.00015000000000000023,0
119,513,0,3,13,0.000282668269200002,0
