,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,34,177,0.0012059035380553842,0
1,859,0,8,13,0.00026784091651413226,0
2,298,0,43,45,0.0012103423657996001,0
3,553,0,8,25,0.0002313156595671456,0
4,672,0,132,47,0.004199091516516985,73
5,971,0,6,24,0.00033472590915001007,0
6,27,0,8,22,0.0002899045888543168,0
7,231,0,19,14,0.0004571358622699326,0
8,306,0,41,20,0.0015106425712343818,12
9,706,0,2,14,0.00017516420644124285,0
10,496,0,31,25,0.0009223223636007947,0
11,558,0,9,14,0.0002736051114382106,0
12,784,0,19,17,0.0005341399548883728,0
13,239,0,8,11,0.00037409360051361815,0
14,578,0,255,19,0.008300245237955084,376
15,55,0,23,16,0.0006138042227539985,0
16,906,0,46,42,0.0013806436748017986,1
17,175,0,20,49,0.0005626419017200286,0
18,14,0,9,45,0.0003220931574305423,0
19,77,0,8,11,0.00022546973456484112,0
20,31,0,80,29,0.0026510040116282992,0
21,481,0,8,17,0.0003837305883005475,0
22,310,0,1,17,0.00015269039264964728,0
23,311,0,3,19,0.00017483606849237555,0
24,883,0,47,20,0.0010640312092077442,0
25,788,0,0,19,0.00015000000000000037,0
26,45,0,10,24,0.0005894441583696449,0
27,103,0,9,21,0.0005722518343333415,0
28,760,0,8,10,0.0002646283515439502,0
29,1,0,33,37,0.0006081799533584935,0
30,823,0,28,29,0.0007906487661478498,0
31,710,0,11,19,0.0003007426470452072,0
32,614,0,5,50,0.00029324652272982914,0
33,790,0,71,20,0.0026101882066611845,1
34,408,0,0,20,0.00015000000000000037,0
35,736,0,23,18,0.0008344387854946196,1
36,957,0,1,18,0.0001553125000000004,0
37,366,0,9,14,0.0004004545363246621,0
38,918,0,100,10,0.0022784365797300387,0
39,267,0,21,17,0.0007023187844025587,0
40,230,0,14,19,0.00030615593566457475,0
41,996,0,43,12,0.001496160251483109,1
42,635,0,23,37,0.000771752884603183,0
43,698,0,0,14,0.00015000000000000037,0
44,251,0,2,18,0.00018087568114248336,0
45,783,0,3,17,0.00019081647433589848,0
46,819,0,106,34,0.0029897582967217764,5
47,141,0,14,19,0.0008308885663694676,0
48,316,0,2,26,0.00017674229029652867,0
49,587,0,5,17,0.00032060356723399375,0
50,331,0,43,30,0.0017021246292324764,1
51,295,0,1,112,0.00015087328767123323,0
52,262,0,39,13,0.0012783333760950548,0
53,432,0,14,13,0.0006582134003577249,0
54,862,0,298,40,0.010057171649305047,144
55,582,0,2,31,0.000189275855474926,0
56,272,0,12,11,0.0008570948419946521,0
57,270,0,0,19,0.00015000000000000037,0
58,987,0,10,83,0.00039659989344198107,0
59,319,0,8,37,0.0005130438351788754,0
60,569,0,0,23,0.00015000000000000037,0
61,643,0,9,14,0.0003204846696849204,0
62,142,0,1,17,0.00017707682000282822,0
63,202,0,104,105,0.0034187178480394615,0
64,413,0,6,14,0.00048221120456748195,0
65,196,0,6,18,0.0002289458745904503,0
66,264,0,72,18,0.002355338176338901,1
67,531,0,3,30,0.00017317748831504923,0
68,252,0,3,13,0.00021769312736678067,0
69,576,0,0,37,0.00015000000000000037,0
70,738,0,1,49,0.00015472576533752733,0
71,299,0,48,9,0.001725728490854318,2
72,740,0,78,55,0.0022851367067999212,3
73,247,0,3,13,0.00023117448841383884,0
74,926,0,6,43,0.00022946563680168906,0
75,412,0,5,11,0.00026432284567013575,0
76,389,0,6,16,0.0002299490374661213,0
77,796,0,17,36,0.0004333351261774068,0
78,601,0,17,43,0.0007042135736352738,0
79,654,0,43,35,0.0012954123324453576,0
80,261,0,44,22,0.001621241047999671,0
