,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,4,113,0.00043038219502733997,0
1,859,0,3,18,0.0002714698376406176,0
2,298,0,13,42,0.0006523193920775431,1
3,553,0,13,28,0.000781355484811352,0
4,672,0,0,36,0.00015000000000000018,0
5,971,0,10,22,0.0004951532554207135,0
6,27,0,8,24,0.0006883026893857043,0
7,231,0,7,14,0.0006416224650120661,0
8,306,0,7,23,0.0003739593465283136,0
9,706,0,5,19,0.0006994801325360526,0
10,496,0,1,25,0.00017662498402428942,0
11,558,0,19,18,0.0020854184362071666,27
12,784,0,9,18,0.000741456974969544,1
13,239,0,7,18,0.0008487133009828352,0
14,578,0,39,20,0.0027473958771721397,77
15,55,0,14,18,0.0008959707492380171,44
16,906,0,1,42,0.00015774029095474667,0
17,175,0,2,45,0.00028073448505859115,0
18,14,0,14,43,0.0014331415412387972,6
19,77,0,4,13,0.00032771876078501263,0
20,31,0,17,34,0.0010346854976933427,0
21,481,0,9,18,0.0006135523458468577,0
22,310,0,1,16,0.00044997915873733007,0
23,311,0,6,23,0.000486260434435328,0
24,883,0,0,25,0.00015000000000000018,0
25,788,0,1,24,0.00017534344548613478,0
26,45,0,0,29,0.00015000000000000018,0
27,103,0,4,20,0.0003607899449135714,0
28,760,0,3,13,0.00017524222755432398,0
29,1,0,20,30,0.0012235387807268058,6
30,823,0,6,36,0.0003934627748112124,0
31,710,0,1,19,0.00017692695587269756,0
32,614,0,1,46,0.00020011394272107736,0
33,790,0,2,16,0.00021026826647194678,0
34,408,0,1,25,0.0002444055863196561,0
35,736,0,7,17,0.00037539837813669436,0
36,957,0,2,18,0.00028410648546299,0
37,366,0,1,20,0.0001897008991433341,0
38,918,0,23,12,0.0016987942760492017,244
39,267,0,2,15,0.00021442726757526896,0
40,230,0,0,20,0.00015000000000000018,0
41,996,0,1,16,0.0001662198668124005,0
42,635,0,2,33,0.00036095343622315326,0
43,698,0,4,20,0.0005423541760580378,0
44,251,0,11,20,0.0009976090110751616,0
45,783,0,2,19,0.00021906459401973633,0
46,819,0,10,37,0.0006894059497340496,0
47,141,0,15,19,0.0014295711365666095,5
48,316,0,4,28,0.000437827011336264,0
49,587,0,3,15,0.00034102498127027466,0
50,331,0,9,32,0.00056904244344616,0
51,295,0,3,86,0.000318366906844222,0
52,262,0,0,17,0.00015000000000000018,0
53,432,0,2,17,0.00027252412829147413,0
54,862,0,20,36,0.0016004123246862734,7
55,582,0,5,38,0.000358726692415349,0
56,272,0,1,14,0.00016225652163736918,0
57,270,0,6,23,0.0009912942781242413,0
58,987,0,3,69,0.00022229613634749617,0
59,319,0,9,39,0.0005501024510620653,1
60,569,0,1,22,0.00019259752823508916,0
61,643,0,1,15,0.0002444055863196561,0
62,142,0,0,21,0.00015000000000000018,0
63,202,0,6,75,0.0006172429037511742,0
64,413,0,6,17,0.0005989968201250073,0
65,196,0,6,18,0.0005769748117818453,0
66,264,0,0,20,0.00015000000000000018,0
67,531,0,5,27,0.0004380454798328083,0
68,252,0,6,16,0.0004128285813430929,0
69,576,0,6,42,0.0005935325467809635,0
70,738,0,1,43,0.00019810102081248973,0
71,299,0,2,12,0.0003822070736409561,0
72,740,0,3,48,0.0002473569563730031,0
73,247,0,5,18,0.0007938020288642786,0
74,926,0,13,37,0.0009892381605105698,0
75,412,0,4,16,0.0004419454528566767,0
76,389,0,1,20,0.00034807996544612403,0
77,796,0,1,34,0.00021052934380808784,0
78,601,0,6,39,0.0009438118318444555,1
79,654,0,5,39,0.0003934680166153239,0
80,261,0,3,30,0.0003601459964270764,0
81,456,0,15,19,0.0013111624600792785,28
82,386,0,0,15,0.00015000000000000018,0
83,982,0,3,21,0.0002038030921097627,0
84,909,0,9,18,0.0007570532782511431,0
85,693,0,1,78,0.000263186555244181,0
86,236,0,1,20,0.00016927959751959635,0
87,501,0,1,17,0.00037729086954872546,0
88,497,0,5,38,0.0003172020030175325,0
89,874,0,8,70,0.00036627737468586727,0
90,452,0,7,30,0.0010042952892085472,0
91,494,0,0,20,0.00015000000000000018,0
92,923,0,4,13,0.00033177196242847954,0
93,279,0,10,22,0.00042112266317673354,0
94,638,0,0,45,0.00015000000000000018,0
95,485,0,3,21,0.000300727225665381,0
96,568,0,10,16,0.001467412958745172,3
97,108,0,11,61,0.0011021644310183715,0
98,367,0,11,32,0.0008522575765888167,0
99,644,0,0,20,0.00015000000000000018,0
100,785,0,4,20,0.00027748992028202714,0
101,873,0,6,44,0.0005193400361041474,0
102,65,0,4,30,0.0003195169429932362,0
103,902,0,4,20,0.000548120970109007,0
104,317,0,28,20,0.0020495903472086815,40
105,636,0,2,28,0.00023636614860853073,0
106,666,0,0,44,0.00015000000000000018,0
107,789,0,1,32,0.00017534344548613478,0
108,958,0,4,35,0.00038929230776012366,0
109,214,0,1,23,0.00017513812256088888,0
110,97,0,2,19,0.00018328482110513224,0
111,583,0,0,20,0.00015000000000000018,0
112,466,0,12,22,0.0008246994061605262,8
113,523,0,8,26,0.0005884620842754856,0
114,255,0,9,21,0.0007360391121439612,0
115,385,0,11,25,0.0006558647943038638,1
116,545,0,4,21,0.0003429777563524236,0
117,382,0,7,11,0.000423560308686749,0
118,489,0,4,17,0.0005221920969532191,0
119,513,0,0,15,0.00015000000000000018,0
120,780,0,10,20,0.001024101653886316,2
121,904,0,16,17,0.0014543350933817498,30
122,122,0,4,21,0.00030232397177557945,0
123,946,0,6,34,0.00035023119960437795,0
124,60,0,1,34,0.00030649715476727173,0
125,844,0,1,25,0.0005024389420802103,0
126,372,0,5,14,0.0004976403750081308,0
127,283,0,15,24,0.0008911764600027399,3
