model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.7996021106362843,2.6225006265065662,0.027660994327660993,0.6449783116449783,0.11828495161828495,0.20907574240907575,0.1,0.4
