model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.5025596787784545,2.507855098768401,0.680980980980981,0.012278945612278946,0.2248581915248582,0.08188188188188188,0.9,0.7
