model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,4.416204828220902,5.707741491046793,0.694361027694361,0.005305305305305305,0.2857857857857858,0.014547881214547882,0.9,0.4
