,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,53,158,0.0018178557664396443,8
1,859,0,5,13,0.0002306834061017292,0
2,298,0,11,45,0.00033003705626453436,0
3,553,0,2,28,0.00015918160797753474,0
4,672,0,113,43,0.00404049357845213,22
5,971,0,10,24,0.0003415444446467964,0
6,27,0,7,22,0.0006042768142441852,0
7,231,0,4,14,0.0006945447063022441,0
8,306,0,1,20,0.00016118120849743163,0
9,706,0,8,14,0.0003394066305395933,0
10,496,0,106,23,0.002953404506119641,65
11,558,0,69,14,0.0018981419023928346,2
12,784,0,2,17,0.000195118957739753,0
13,239,0,39,11,0.001139164605691721,1
14,578,0,90,20,0.003624835732209148,13
15,55,0,2,16,0.00017221914088190788,0
16,906,0,45,39,0.0014659780632764535,0
17,175,0,4,50,0.0002778470295350479,0
18,14,0,8,44,0.0005378790517112987,0
19,77,0,11,12,0.0005609752143869943,0
20,31,0,91,28,0.0035455142159401317,21
21,481,0,3,17,0.00020080009183576385,0
22,310,0,1,17,0.00016500677177435377,0
23,311,0,6,18,0.00037836210792028044,0
24,883,0,19,21,0.0006509871059363497,1
25,788,0,50,20,0.00137443824921122,12
26,45,0,4,24,0.00021947845018448073,0
27,103,0,14,19,0.000476917547685999,0
28,760,0,31,10,0.0009074312123416399,0
29,1,0,11,33,0.000909520703116645,1
30,823,0,2,34,0.00017919640385781458,0
31,710,0,1,19,0.00018617325828782365,0
32,614,0,77,48,0.00212583431974273,5
33,790,0,12,18,0.00038668387223537824,0
34,408,0,0,21,0.00014999999999999993,0
35,736,0,4,18,0.00025223662390094244,0
36,957,0,23,17,0.0006513260493825509,3
37,366,0,13,16,0.000618528164988555,0
38,918,0,24,10,0.0006684041651049611,0
39,267,0,54,17,0.0014473178524942844,8
40,230,0,2,17,0.00019312416181408747,0
41,996,0,10,13,0.0004337270293808509,0
42,635,0,47,38,0.0013688171156748762,1
43,698,0,2,14,0.00017029328416934495,0
44,251,0,37,18,0.0016097475546042554,3
45,783,0,22,17,0.000707356617541637,0
46,819,0,18,37,0.0006321018541321569,0
47,141,0,3,19,0.0002326592831816036,0
48,316,0,13,26,0.00044280320455180314,0
49,587,0,10,17,0.00041764539373613676,0
50,331,0,7,28,0.000426996684381767,0
51,295,0,14,110,0.0004997144851772839,0
52,262,0,7,13,0.0004077726551304804,0
53,432,0,4,13,0.00027002490358924423,0
54,862,0,177,42,0.006364204638236785,48
55,582,0,36,34,0.0015825880092889169,0
56,272,0,6,10,0.0002086627180049799,0
57,270,0,2,18,0.0001693673648392848,0
58,987,0,2,83,0.0001972569440030876,0
59,319,0,45,38,0.0016221761792433458,4
60,569,0,7,22,0.00026045431835373684,0
61,643,0,24,14,0.0012312481488021042,0
62,142,0,4,17,0.00021060912834892258,0
63,202,0,61,105,0.002503929359787853,3
64,413,0,0,14,0.00014999999999999993,0
65,196,0,17,16,0.0004997206573047814,0
66,264,0,25,19,0.0007340110782938572,0
67,531,0,7,30,0.0002581929682341858,0
68,252,0,2,13,0.00020235744669542695,0
69,576,0,13,35,0.0006723754008480929,0
70,738,0,2,47,0.00031807098446001524,0
71,299,0,0,9,0.00014999999999999993,0
72,740,0,213,55,0.007094920099530668,323
73,247,0,13,14,0.0004162397189312516,0
74,926,0,19,47,0.0005957210937889897,0
75,412,0,23,11,0.0008208348906776797,0
76,389,0,13,17,0.00038523745598196803,0
77,796,0,6,37,0.00023256209536063498,0
78,601,0,7,41,0.0002517814971694634,0
79,654,0,39,37,0.0011986535569346562,1
80,261,0,14,24,0.00047255615973852477,0
81,456,0,51,14,0.001686047695498813,4
82,386,0,11,12,0.0003702373366242565,0
83,982,0,48,18,0.001649576790952938,1
84,909,0,41,18,0.001263658978064481,3
85,693,0,39,95,0.0010293022400267454,2
86,236,0,16,18,0.0005373312070385427,0
87,501,0,6,22,0.00020032105978228315,0
88,497,0,36,38,0.00111877430881238,0
89,874,0,44,92,0.0011155822687646838,1
90,452,0,16,30,0.0006402856913757554,0
91,494,0,8,19,0.00039455011370850325,0
92,923,0,15,12,0.000715124616619698,0
93,279,0,10,25,0.0003836519661216027,0
94,638,0,15,48,0.0005857740478627902,0
95,485,0,6,22,0.00026479294404719043,0
96,568,0,16,18,0.0009727407047485446,0
97,108,0,8,71,0.0003479500269885541,0
98,367,0,17,35,0.0006830467755348102,0
99,644,0,0,20,0.00014999999999999993,0
100,785,0,47,18,0.001638720018402198,21
101,873,0,34,49,0.0012069162082447,1
102,65,0,5,28,0.00025161166536889415,0
103,902,0,10,15,0.0007353241583972652,1
104,317,0,252,18,0.008405122078710582,377
105,636,0,0,26,0.00014999999999999993,0
106,666,0,50,52,0.001739771298562147,3
107,789,0,20,36,0.0007684750811588008,0
108,958,0,74,35,0.002433670135396479,9
109,214,0,21,19,0.0006278818268941495,0
110,97,0,26,14,0.0009280926196081085,0
111,583,0,46,21,0.0012988300169374716,5
112,466,0,27,17,0.0014603146429455023,2
113,523,0,37,27,0.0012913380398960309,0
114,255,0,0,23,0.00014999999999999993,0
115,385,0,8,31,0.00037320541295349506,0
116,545,0,1,17,0.0001619511767606446,0
117,382,0,86,10,0.0023561223991855145,14
118,489,0,3,18,0.0001909865260565601,0
119,513,0,14,9,0.00048487561241998935,0
120,780,0,8,19,0.00033403736106278815,0
121,904,0,2,16,0.0001788439865611029,0
122,122,0,22,17,0.0008901202359037346,1
123,946,0,37,34,0.0013170804824756497,15
124,60,0,22,39,0.0005483429996516565,0
125,844,0,116,18,0.003285152532840042,89
126,372,0,11,13,0.00039023909688906547,0
127,283,0,0,25,0.00014999999999999993,0
128,939,0,40,19,0.0010933215752461417,0
129,608,0,48,24,0.0015860356757030382,1
130,495,0,6,21,0.0003246331542387738,0
131,630,0,13,14,0.0005362611752516342,0
132,596,0,57,43,0.0014397988108925753,3
133,713,0,7,16,0.0004361539910915254,0
134,753,0,96,17,0.0029905972773266068,83
135,624,0,12,40,0.0006926323259645986,0
136,312,0,20,37,0.0006001681859079733,0
137,8,0,21,43,0.000659173490087435,0
138,529,0,17,22,0.0005375878356962725,2
139,876,0,25,24,0.0007540073035583008,0
140,101,0,236,17,0.008248568763850236,347
141,615,0,0,17,0.00014999999999999993,0
142,520,0,34,22,0.0015225350225503411,2
143,249,0,7,45,0.0002385898720571653,0
144,278,0,39,16,0.0009512752412840419,2
145,424,0,22,14,0.0008644036624469674,1
146,384,0,81,30,0.0028324497488039545,9
147,395,0,13,34,0.0007124570679887075,0
148,54,0,40,18,0.00118757092737272,1
149,34,0,1,13,0.0001657970391158507,0
150,271,0,11,46,0.0005313187772255919,0
151,30,0,2,18,0.0001779111059908626,0
152,403,0,11,20,0.0005235457899490837,1
153,757,0,36,23,0.0012828635347508885,2
154,975,0,8,23,0.0003940196761561661,0
155,990,0,3,99,0.0002447466227320122,0
156,457,0,32,35,0.0009267045742025839,3
157,362,0,7,9,0.00030984312546832477,0
158,860,0,61,40,0.001741715689148799,5
159,483,0,24,17,0.0008916244598656377,3
160,580,0,9,57,0.00034069640914770034,0
161,986,0,29,32,0.0008890213152765406,0
162,688,0,0,24,0.00014999999999999993,0
163,864,0,27,19,0.001055609495212594,3
164,927,0,49,19,0.002043556549962772,0
165,378,0,14,18,0.0005840860801714839,0
166,320,0,21,17,0.0005499548127159928,0
167,942,0,25,36,0.0007167872488660463,0
168,351,0,28,17,0.0010353524591980624,0
169,418,0,6,18,0.00029887299983378455,0
170,945,0,14,16,0.0005281657349045116,0
171,795,0,5,13,0.0002436827523173026,0
172,145,0,54,15,0.0015917134526892637,3
173,826,0,1,23,0.00015158417826270794,0
174,492,0,8,35,0.00034409995609154914,0
175,751,0,33,21,0.0012385275695197212,0
176,240,0,212,38,0.006711076926084767,43
177,648,0,17,19,0.0007225251163003366,1
178,886,0,57,43,0.0021931360229962026,34
179,144,0,7,20,0.00024608791437743323,0
180,767,0,76,32,0.002495931077734912,15
181,999,0,17,13,0.0004726508682765207,0
182,467,0,22,19,0.0009280995498256979,0
183,315,0,66,106,0.002067430855984035,1
184,989,0,4,17,0.0002638934069065164,0
185,922,0,34,18,0.0013616544443881314,0
186,717,0,12,19,0.000440691376728794,0
187,458,0,20,24,0.0007999002202466257,0
188,773,0,19,20,0.0010275067261160489,0
189,204,0,69,37,0.0025925420315344866,215
190,834,0,24,36,0.001203852732661575,0
191,832,0,35,74,0.0012088102627264626,1
192,435,0,43,52,0.0016212121388091856,1
193,5,0,38,283,0.0011226580136676114,1
194,769,0,4,9,0.00018504507762938133,0
195,679,0,58,18,0.001932632018979971,7
196,722,0,9,16,0.00040934366617265697,0
197,215,0,19,19,0.0006509545453623932,0
198,653,0,21,23,0.0004828407489347973,0
199,150,0,89,18,0.002691004631910132,5
200,687,0,6,20,0.0002105441881109076,0
201,500,0,26,64,0.0010287286878078257,0
202,332,0,7,30,0.00041817801623550313,3
203,979,0,19,23,0.0007231552458334718,0
204,817,0,16,51,0.0005560624593535791,0
205,620,0,46,34,0.0013691209013619052,0
206,814,0,8,20,0.00039343384315094907,0
207,516,0,4,17,0.00034902761428559447,0
208,518,0,25,18,0.0009543282948089255,1
209,940,0,40,16,0.0015558858709347188,1
210,113,0,63,39,0.0024162824805056466,3
211,612,0,17,65,0.0009656910437027689,0
212,37,0,18,40,0.0006120163100885385,1
213,894,0,51,39,0.0017732468636871537,2
214,895,0,83,12,0.0026578383281745063,0
215,992,0,94,35,0.003231978163008178,21
216,158,0,7,17,0.0003908654918108668,0
217,154,0,11,13,0.00045706958154920983,0
218,40,0,15,21,0.000606135757143775,0
219,585,0,6,33,0.0003068704702073532,0
220,805,0,9,14,0.0004524034829208115,1
221,592,0,129,15,0.0039091137255052475,10
222,964,0,63,144,0.0022163117331394,11
223,266,0,20,16,0.0004619160009823075,0
224,406,0,6,75,0.00037325340345173875,0
225,294,0,2,18,0.0001621177754789156,0
226,604,0,3,14,0.0002389935979097651,0
227,522,0,66,15,0.001651465331804094,2
228,18,0,36,18,0.002056297141154815,2
229,425,0,3,22,0.00042204592482627195,0
230,527,0,8,26,0.0008086076210358521,0
231,308,0,12,20,0.0005477690020922104,1
232,622,0,4,78,0.00020191273399971642,0
233,794,0,56,33,0.001702550647841278,4
234,62,0,9,16,0.0003108997651135049,0
235,79,0,5,20,0.00021451501113600008,0
236,680,0,2,18,0.00016247233766223328,0
237,193,0,6,30,0.000326071054515732,0
238,750,0,16,14,0.000467066706014479,0
239,181,0,68,34,0.0019606279844274657,12
240,535,0,17,22,0.0005628239242536551,0
241,484,0,128,63,0.0036361044779061277,38
242,200,0,52,168,0.0017537621194046518,1
243,364,0,4,15,0.00022348889488769583,0
244,991,0,60,22,0.0019952367712213945,3
245,462,0,29,42,0.0008507444407208572,1
246,356,0,15,18,0.00043355499223850154,1
247,2,0,14,20,0.0006247856889554354,0
248,478,0,58,33,0.002557251755920765,168
249,695,0,72,102,0.0019194755516572797,9
250,253,0,78,24,0.002350178025724939,7
251,667,0,1,18,0.0003001147086814511,0
252,85,0,18,18,0.0005839112671377232,1
253,969,0,14,41,0.0003987026092329339,0
254,75,0,6,44,0.00038367431480964534,0
255,786,0,54,25,0.0022718667808023334,228
256,658,0,27,98,0.0005791432172468717,0
257,465,0,74,46,0.0027885297086852477,25
258,920,0,4,38,0.000291777095603109,0
259,38,0,2,13,0.00022626050751767905,0
260,944,0,5,21,0.00027842038893177636,0
261,725,0,0,30,0.00014999999999999993,0
262,436,0,4,32,0.00019173142212984133,0
263,140,0,19,18,0.0006054572558892758,0
264,818,0,20,12,0.001090302275180935,0
265,602,0,1,22,0.00017986200380922077,0
266,745,0,239,42,0.007920368391182467,170
267,471,0,11,16,0.00040928269819211216,0
268,342,0,12,27,0.00038055604688980074,0
269,416,0,263,16,0.009589549143249656,179
270,711,0,27,84,0.0006362504163568854,0
271,557,0,0,17,0.00014999999999999993,0
272,50,0,5,18,0.000341997584865358,0
273,162,0,28,15,0.0012250288847913391,1
274,765,0,9,43,0.0004150442224709078,0
275,856,0,7,16,0.0002526414410947972,0
276,867,0,112,99,0.0033793327496454656,17
277,524,0,8,19,0.00029397682081599324,0
278,443,0,9,18,0.00038569448694215154,0
279,172,0,33,29,0.0014484664753275092,147
280,956,0,1,12,0.00015652654985160922,0
281,330,0,4,15,0.0002636491878433986,0
282,352,0,20,41,0.0005639618394177711,1
283,857,0,42,39,0.0012387384300948348,2
284,766,0,6,16,0.00021006872757300125,0
285,39,0,191,10,0.005759331957020273,332
286,852,0,4,15,0.0002750978357679889,0
