model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.4656871703535623,2.91772065574213,0.6729062395729062,0.024224224224224225,0.24834834834834835,0.05452118785452119,0.8,0.6
