model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.318784001761681,2.7537826456727106,0.6790123456790124,0.023490156823490156,0.29032365699032364,0.00717384050717384,0.7,0.2
