model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.713724455193721,2.7680467762234744,0.3917917917917918,0.3149149149149149,0.10994327660994328,0.18335001668335002,0.5,0.7
