model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,4.174844381190672,2.5985350402577225,0.1435769102435769,0.5365031698365031,0.2786786786786787,0.04124124124124124,0.2,0.1
