model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.1983555934953163,2.184186329817821,0.6358692025358692,0.07487487487487487,0.07057057057057058,0.21868535201868536,0.8,0.9
