model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.1283405686386936,2.4891615085143597,0.6568234901568235,0.04170837504170837,0.2595929262595929,0.04187520854187521,0.7,0.5
