model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.7403115382372447,2.6585203854640342,0.6425759092425759,0.06036036036036036,0.276976976976977,0.020086753420086752,0.6,0.3
