model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.368886945026103,3.404802659070148,0.26469803136469805,0.43540206873540205,0.11728395061728394,0.18261594928261596,0.4,0.6
