model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.2617761266587717,5.178284235610264,0.18118118118118118,0.5314981648314981,0.039439439439439436,0.2478812145478812,0.4,0.8
