model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.1854419726558874,2.7883610343247427,0.06670003336670004,0.6150817484150818,0.09516182849516183,0.2230563897230564,0.2,0.5
