model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.1300954104224563,3.36497691410348,0.6994327660994327,0.0028361695028361693,0.29773106439773106,0.0,0.9,0.0
