model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.967577334990373,3.9404771812771235,0.6966966966966966,0.0,0.09342676009342676,0.20987654320987653,1.0,0.9
