model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.962921371330202,2.5097360100954145,0.6729062395729062,0.02699366032699366,0.2864531197864531,0.013646980313646981,0.7,0.3
