model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,4.283314090889288,2.263252741610331,0.035468802135468804,0.629295962629296,0.17170503837170503,0.1635301968635302,0.1,0.3
