,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,74,168,0.001943773803918268,21
1,859,0,2,13,0.0001577557603686639,0
2,298,0,14,46,0.0008389347093355244,1
3,553,0,4,24,0.0002827837763261436,0
4,672,0,141,41,0.004964568077276558,10
5,971,0,6,24,0.00022985006133477884,0
6,27,0,20,23,0.00048092625756905686,0
7,231,0,20,14,0.0010956655042679113,0
8,306,0,36,20,0.0012777142965537372,1
9,706,0,0,15,0.0001500000000000003,0
10,496,0,264,26,0.007585482180782114,446
11,558,0,8,13,0.00024101067380679747,0
12,784,0,25,17,0.0008033733490918348,0
13,239,0,30,11,0.0007790675585285674,0
14,578,0,228,17,0.00664684281600461,8
15,55,0,11,17,0.0004343871596775191,0
16,906,0,34,40,0.0011364982153074775,0
17,175,0,27,44,0.000623102699782026,0
18,14,0,20,45,0.00048284349341615873,0
19,77,0,19,12,0.0006452693440149596,0
20,31,0,39,30,0.0014539448378473759,0
21,481,0,7,18,0.00038079354990940077,0
22,310,0,15,17,0.0005087810472073605,0
23,311,0,14,17,0.0004869816063487081,0
24,883,0,7,21,0.0004541872550569439,1
25,788,0,49,20,0.0019861256097901936,1
26,45,0,3,24,0.00034921246336511966,0
27,103,0,66,21,0.0020452005345942526,0
28,760,0,32,11,0.0011200398363513861,0
29,1,0,35,36,0.0008037036823661114,0
30,823,0,26,35,0.0007924387826849509,0
31,710,0,5,20,0.00018746974170828214,0
32,614,0,44,52,0.0008718776170268616,1
33,790,0,51,20,0.001580253273129278,0
34,408,0,18,21,0.0005592594487425501,0
35,736,0,52,17,0.001438584262001635,0
36,957,0,0,17,0.0001500000000000003,0
37,366,0,10,17,0.0002784212011419798,0
38,918,0,5,10,0.00047177294753070155,0
39,267,0,35,16,0.001229261519804428,0
40,230,0,5,19,0.00024115426001198266,0
41,996,0,11,14,0.0003142585150566866,0
42,635,0,15,36,0.0006860894046542217,1
43,698,0,6,16,0.00047958143783914415,0
44,251,0,26,18,0.0009185103464044766,0
45,783,0,11,19,0.0005399040930125618,0
46,819,0,3,42,0.0002732399419282735,0
47,141,0,108,19,0.003387725320159793,0
48,316,0,11,23,0.00037763549847364466,0
49,587,0,46,16,0.0026780668829361684,0
50,331,0,57,26,0.001172857692458491,0
51,295,0,99,105,0.0027104380519719588,6
52,262,0,5,14,0.00035094133064311495,0
53,432,0,0,13,0.0001500000000000003,0
54,862,0,318,39,0.010262798189217917,468
55,582,0,16,35,0.00044128590414290017,0
56,272,0,4,10,0.00020907557776576465,0
57,270,0,6,20,0.00027308787919807614,0
58,987,0,18,83,0.00041012212803103127,0
59,319,0,1,37,0.00017641796703106097,0
60,569,0,12,21,0.0002649929859239938,0
61,643,0,29,14,0.0010914295294878228,0
62,142,0,0,19,0.0001500000000000003,0
63,202,0,29,102,0.0010753783566472155,0
64,413,0,25,14,0.0004966973189208902,0
65,196,0,53,17,0.0015959298120732765,0
66,264,0,18,19,0.0004985061507626435,0
67,531,0,15,30,0.0005017668694329124,0
68,252,0,32,13,0.0007625986588336656,0
69,576,0,25,38,0.0006549515275104366,0
70,738,0,7,49,0.0004965587294741052,0
71,299,0,15,9,0.0004476191467740409,0
72,740,0,21,57,0.0007134643794649769,0
73,247,0,2,15,0.00019043336370585514,0
74,926,0,10,42,0.00029483745479097956,0
75,412,0,25,14,0.0009393268821345792,0
76,389,0,13,15,0.0007614993333503261,0
77,796,0,17,34,0.00039952142791458084,0
78,601,0,157,44,0.005254546622692905,245
79,654,0,71,36,0.0018711739250862533,0
80,261,0,11,24,0.00034359431462991594,0
81,456,0,36,15,0.0009552198740931194,0
82,386,0,33,12,0.0009503350478663688,0
83,982,0,0,20,0.0001500000000000003,0
84,909,0,102,18,0.0026660611848940037,0
85,693,0,44,86,0.001395641471391222,0
86,236,0,6,17,0.0003402285061891398,0
87,501,0,16,20,0.0006724975555152234,0
88,497,0,24,40,0.0011656016899123007,0
89,874,0,21,89,0.0007807542355318278,0
90,452,0,19,30,0.0006589090303270114,0
91,494,0,6,18,0.0003111131371105213,0
92,923,0,18,13,0.0007317979863348897,0
93,279,0,8,24,0.0004587062576120759,0
94,638,0,91,51,0.002611696940537004,9
95,485,0,22,21,0.00039110412673407633,0
96,568,0,15,18,0.000792891227473078,0
97,108,0,12,66,0.00045339673010491447,0
98,367,0,80,36,0.0026112779799386406,1
99,644,0,9,21,0.00026891881746422456,0
100,785,0,34,18,0.001076874106703297,0
101,873,0,43,45,0.0010870559018995678,0
102,65,0,22,29,0.0005717268869711953,0
103,902,0,9,18,0.0005321275757023516,0
104,317,0,274,20,0.008548221420058883,370
105,636,0,13,25,0.0002704535661851867,0
106,666,0,112,52,0.003541849087311486,2
107,789,0,51,33,0.002686513335837884,21
108,958,0,16,33,0.00040677859270058084,0
109,214,0,25,22,0.0006394536861691367,0
110,97,0,54,16,0.0015381922040076958,25
111,583,0,12,23,0.00035675973087865974,0
112,466,0,160,19,0.004423673610224464,221
113,523,0,16,27,0.0005321483050276216,0
114,255,0,44,22,0.0012253112320702254,0
115,385,0,12,31,0.00040407520436600724,1
116,545,0,4,18,0.00018001854448453967,0
117,382,0,201,9,0.005441228324265005,48
118,489,0,23,19,0.0004705126061333838,0
119,513,0,22,9,0.0007753337892411978,5
120,780,0,7,17,0.0004195616661887404,0
121,904,0,252,16,0.008267037467115986,201
122,122,0,7,17,0.0004318273273649758,0
123,946,0,52,36,0.0017039386207698861,0
124,60,0,48,37,0.001136773752470651,1
125,844,0,61,19,0.0014466546151129152,0
126,372,0,4,13,0.0003989669825191186,0
127,283,0,4,25,0.00017021278139022774,0
128,939,0,2,19,0.00017114681201596486,0
129,608,0,7,24,0.0002596889023730867,0
130,495,0,0,21,0.0001500000000000003,0
131,630,0,28,14,0.0012670459678720426,0
132,596,0,2,42,0.0001792921508671633,0
133,713,0,0,16,0.0001500000000000003,0
134,753,0,178,14,0.004958701129870802,320
135,624,0,0,37,0.0001500000000000003,0
136,312,0,34,37,0.0008859162550313933,0
137,8,0,67,41,0.002294859097555112,0
138,529,0,65,23,0.002586316612094886,0
139,876,0,21,23,0.0008033726647348464,0
140,101,0,42,20,0.0016029249146422798,0
141,615,0,4,17,0.00018974837161575222,0
142,520,0,26,20,0.0007181432360889539,1
143,249,0,8,43,0.0003101724247781939,0
144,278,0,16,18,0.0004981862317078075,0
145,424,0,103,13,0.0022238161344369472,0
146,384,0,116,31,0.0041658296755308685,8
147,395,0,10,37,0.0006327366464728904,0
148,54,0,55,18,0.0021225967625244737,1
149,34,0,0,12,0.0001500000000000003,0
150,271,0,17,46,0.0006667570902502424,0
151,30,0,90,18,0.003094726304673671,19
152,403,0,40,22,0.00118530915400338,0
153,757,0,0,23,0.0001500000000000003,0
154,975,0,5,24,0.0003111956859383012,0
155,990,0,44,92,0.0029715973361793824,0
156,457,0,6,33,0.00044106096087663136,1
157,362,0,4,9,0.0005784281467642788,0
158,860,0,60,43,0.0015925783901481363,0
159,483,0,5,18,0.00029890799381175067,0
160,580,0,9,54,0.000277949627703387,0
161,986,0,0,31,0.0001500000000000003,0
162,688,0,66,21,0.001580855146872611,0
163,864,0,156,21,0.005280058285277879,4
164,927,0,31,19,0.0008150679323719696,0
165,378,0,10,18,0.00039670078069646694,0
166,320,0,50,15,0.001642283427810247,1
167,942,0,34,37,0.0012842537514111008,2
168,351,0,3,17,0.0001726379507722622,0
169,418,0,7,20,0.0006243699126407916,0
170,945,0,10,15,0.0006095876323564156,0
171,795,0,47,13,0.0012818465064072574,0
172,145,0,21,16,0.0005107401929921136,0
173,826,0,5,22,0.00018867193304809206,0
174,492,0,5,34,0.0004263183157459799,0
175,751,0,9,22,0.00026587331197983007,0
176,240,0,172,37,0.004505431075154701,34
177,648,0,32,20,0.0010050293841364557,0
178,886,0,22,43,0.0005981595751361059,0
179,144,0,2,20,0.00020840501743046736,0
180,767,0,42,33,0.001824426896222726,0
181,999,0,24,13,0.0006319371878146039,0
182,467,0,26,22,0.0006009622361920758,0
183,315,0,9,108,0.00023734395048600018,0
184,989,0,1,17,0.0001531875000000003,0
185,922,0,44,20,0.0012622515156474779,5
186,717,0,49,20,0.0011561816900098939,0
187,458,0,19,25,0.000701467032809356,1
188,773,0,73,20,0.002169575790646968,0
189,204,0,19,38,0.0005206589365808612,0
190,834,0,53,35,0.0011506417021322811,0
191,832,0,24,78,0.0005673175471763238,0
192,435,0,90,48,0.002431658301503107,0
193,5,0,22,257,0.0008846182915794339,0
194,769,0,11,8,0.000653183844861366,0
195,679,0,60,18,0.0018558830369411387,0
196,722,0,440,17,0.013607202810858886,64
197,215,0,128,19,0.004075952693958664,16
198,653,0,25,25,0.00044509839064867866,0
199,150,0,141,18,0.00406048815589875,88
200,687,0,8,17,0.0002978139088306239,0
201,500,0,37,58,0.0014110122924772932,0
202,332,0,3,30,0.00021420228753770985,0
203,979,0,11,23,0.00030845796557483964,0
204,817,0,28,51,0.0014959194274602246,0
205,620,0,11,35,0.00040951149110035747,0
206,814,0,4,19,0.00025498678167133943,0
207,516,0,23,16,0.0014521803818240094,15
208,518,0,52,18,0.0014979947907979166,27
209,940,0,61,19,0.0016824698474395248,0
210,113,0,32,37,0.0005652757988404952,0
211,612,0,45,64,0.001654352468600883,0
212,37,0,52,39,0.0016153127829355463,7
213,894,0,174,40,0.005821937712348074,12
214,895,0,44,11,0.0012284885584430954,0
215,992,0,50,34,0.0014087545803870346,0
216,158,0,31,18,0.0012287597547305795,4
217,154,0,3,12,0.0002438373386362993,0
218,40,0,58,22,0.0019735527024718055,0
219,585,0,57,36,0.0013788036262479856,0
220,805,0,13,15,0.0005298658205632737,0
221,592,0,26,15,0.0007297940784123253,0
222,964,0,13,143,0.0009857717791371021,0
223,266,0,8,18,0.0005593994560444283,0
224,406,0,1,72,0.00015026013707361582,0
225,294,0,42,19,0.0010497915551541338,0
226,604,0,6,18,0.0002864761076704872,0
227,522,0,83,15,0.0022143532440660773,7
228,18,0,28,18,0.0007948362254392524,1
229,425,0,38,21,0.0021746151498553343,1
230,527,0,40,27,0.0011048381550369218,0
231,308,0,75,19,0.002107370499052379,105
232,622,0,17,76,0.0005071373396313467,0
233,794,0,47,34,0.0014212701353355259,4
234,62,0,7,16,0.0002753582800747825,0
235,79,0,10,21,0.0005739808431525899,0
236,680,0,8,16,0.0003190267951475137,0
237,193,0,20,33,0.0004287874315518412,0
238,750,0,9,14,0.00021280721936153325,0
239,181,0,6,36,0.00020016307675384474,0
240,535,0,4,23,0.0002272280398778673,0
241,484,0,64,54,0.0025662616992743774,20
242,200,0,0,162,0.0001500000000000003,0
243,364,0,10,16,0.00044505373890155447,0
244,991,0,57,21,0.0011791343109408764,0
245,462,0,13,39,0.0004021515795507809,0
246,356,0,152,19,0.0044345182304850175,32
247,2,0,3,22,0.00023042920281942414,0
248,478,0,23,35,0.000672645679587035,0
249,695,0,35,100,0.0009771612043174922,0
250,253,0,68,22,0.0018317316800797129,7
251,667,0,6,20,0.00027982313004778586,0
252,85,0,2,18,0.0001855543951763361,0
253,969,0,6,38,0.00028841860685777153,0
254,75,0,6,46,0.00028445467039678833,0
255,786,0,93,27,0.0025299301141238563,1
256,658,0,24,102,0.0009750079419846864,19
257,465,0,86,42,0.0021236633993670286,0
258,920,0,12,37,0.0003153466664389949,0
259,38,0,11,14,0.0004825558095872588,0
260,944,0,3,22,0.00022563487998003275,0
261,725,0,32,28,0.0009614798081313648,0
262,436,0,5,35,0.0005477354983940964,0
263,140,0,25,20,0.000662255006848216,0
264,818,0,0,12,0.0001500000000000003,0
265,602,0,2,22,0.0005182459921277968,0
266,745,0,350,42,0.011664803947692015,290
267,471,0,2,16,0.00020555388524463042,0
268,342,0,37,29,0.0008393014276204101,0
269,416,0,161,17,0.0048624701719767825,87
270,711,0,64,77,0.001729736586225666,0
271,557,0,3,17,0.00021074948215391777,0
272,50,0,16,19,0.000450298653941429,0
273,162,0,1,17,0.0001582347416364152,0
274,765,0,74,44,0.002519541545841226,12
275,856,0,36,18,0.0010897966201096252,0
276,867,0,168,100,0.0039237372458829885,35
277,524,0,26,18,0.00071824426745857,0
278,443,0,14,22,0.00030639682220249994,0
279,172,0,8,28,0.0004706108248037876,1
280,956,0,15,12,0.0005266208569478218,0
281,330,0,4,16,0.00020872566558498488,0
282,352,0,28,43,0.0007039540536678858,0
283,857,0,74,34,0.0021885120924552345,1
284,766,0,53,16,0.0011237783132619834,0
285,39,0,100,10,0.0030322693003215144,0
286,852,0,3,17,0.00023707147916927438,0
287,875,0,267,27,0.007589957408838187,84
288,156,0,9,17,0.00040799063370829727,0
289,222,0,43,37,0.0012281370067299335,0
290,641,0,3,11,0.0001695938640158546,0
291,210,0,4,8,0.00017255027479264184,0
292,746,0,101,17,0.0030464750989344573,0
293,960,0,29,17,0.0006303478468168791,0
294,700,0,28,22,0.000999057502775351,1
295,167,0,140,19,0.003906877735954019,0
296,998,0,13,23,0.00033334877707677404,0
297,984,0,35,45,0.0012014831287237866,0
298,491,0,16,40,0.00036748807228097376,0
299,10,0,86,21,0.003266166577262618,1
300,105,0,0,22,0.0001500000000000003,0
301,68,0,11,12,0.00035566293805650316,0
302,479,0,48,12,0.0018328525309105996,0
303,399,0,21,17,0.0006830877362465998,0
304,434,0,4,43,0.00020583742384413972,0
305,258,0,83,54,0.00369887991260705,0
306,827,0,27,24,0.0006455443047048024,0
307,884,0,103,47,0.0030151197250540903,204
308,304,0,1,16,0.00015026013707361582,0
309,811,0,5,12,0.0002961066551531364,0
310,938,0,40,9,0.0016213198929172713,0
311,924,0,0,12,0.0001500000000000003,0
312,526,0,13,17,0.0014944875860574483,0
313,20,0,36,24,0.0012342387727441136,0
