model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.906266713406521,2.9208376552653594,0.6988321654988322,0.0,0.288988988988989,0.012178845512178845,1.0,0.4
