model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.33411080615712,2.3301286706806543,0.5294961628294962,0.17130463797130463,0.24374374374374375,0.05545545545545546,0.5,0.4
