model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.9824525966610405,2.767518387710576,0.5349015682349015,0.16806806806806807,0.15055055055055055,0.14647981314647981,0.6,0.7
