,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,12,150,0.0006809661412839023,0
1,859,0,3,13,0.00020190079499286977,0
2,298,0,12,47,0.00026678179941058705,0
3,553,0,3,27,0.00016831074835987582,0
4,672,0,41,43,0.0013303416228920152,0
5,971,0,1,24,0.00015398437499999993,0
6,27,0,17,26,0.00030406309272484384,0
7,231,0,10,13,0.00023509662568642207,0
8,306,0,8,22,0.0002506427147014427,0
9,706,0,2,15,0.00015715604415255825,0
10,496,0,5,25,0.00026848233521613773,0
11,558,0,14,16,0.0003034098203088702,0
12,784,0,2,17,0.00016334154293530062,0
13,239,0,8,12,0.0002884283955919458,0
14,578,0,17,21,0.0007158155908391918,0
15,55,0,0,16,0.00014999999999999996,0
16,906,0,10,45,0.00028466905076518967,0
17,175,0,6,52,0.0003324988804618113,0
18,14,0,0,46,0.00014999999999999996,0
19,77,0,6,13,0.0001796718962268558,0
20,31,0,0,29,0.00014999999999999996,0
21,481,0,5,19,0.00018188470843502158,0
22,310,0,0,19,0.00014999999999999996,0
23,311,0,5,21,0.00018389149522107527,0
24,883,0,1,21,0.00015887487169033941,0
25,788,0,8,22,0.00019768714694761572,0
26,45,0,2,24,0.0001626216881648962,0
27,103,0,5,22,0.0002326074468684141,0
28,760,0,10,12,0.00024027318334103657,0
29,1,0,0,33,0.00014999999999999996,0
30,823,0,2,37,0.00015516593800851336,0
31,710,0,16,21,0.00030425129181631423,0
32,614,0,4,49,0.00020084104735185299,0
33,790,0,33,18,0.0005342800896474648,0
34,408,0,0,22,0.00014999999999999996,0
35,736,0,2,18,0.00016046664101504603,0
36,957,0,2,18,0.0001748953917734234,0
37,366,0,0,18,0.00014999999999999996,0
38,918,0,34,12,0.001656839092846659,0
39,267,0,20,19,0.0010342968640308396,0
40,230,0,0,20,0.00014999999999999996,0
41,996,0,1,15,0.00015971689091231437,0
42,635,0,22,36,0.0005042304870459559,1
43,698,0,1,19,0.00016405631380195124,0
44,251,0,5,19,0.00028039653696745496,0
45,783,0,7,20,0.00021453203619383832,0
46,819,0,13,37,0.000298598128356164,0
47,141,0,6,19,0.0002806434408034357,0
48,316,0,0,24,0.00014999999999999996,0
49,587,0,9,19,0.00024254660689316176,0
50,331,0,12,30,0.00045668270368237894,0
51,295,0,6,95,0.00021493847471799782,0
52,262,0,5,14,0.00017569594155536863,0
53,432,0,0,12,0.00014999999999999996,0
54,862,0,60,42,0.000777475422108906,0
55,582,0,2,38,0.00016279948994278498,0
56,272,0,2,11,0.00016624572093846887,0
57,270,0,6,19,0.00022876009384765886,0
58,987,0,15,73,0.0005186997116782717,0
59,319,0,32,38,0.0006806995958153695,0
60,569,0,4,26,0.00024523301020525675,0
61,643,0,0,14,0.00014999999999999996,0
62,142,0,4,18,0.0003002425160740088,0
63,202,0,4,94,0.0001628053118370293,0
64,413,0,0,12,0.00014999999999999996,0
65,196,0,18,19,0.0007087017462972539,0
66,264,0,15,19,0.0007193069300499387,1
67,531,0,0,32,0.00014999999999999996,0
68,252,0,3,13,0.00016694073859089493,0
69,576,0,8,42,0.0005219785765384151,0
70,738,0,0,46,0.00014999999999999996,0
71,299,0,4,11,0.000191010474639317,0
72,740,0,0,60,0.00014999999999999996,0
73,247,0,4,17,0.00017397938863407557,0
74,926,0,0,45,0.00014999999999999996,0
75,412,0,2,18,0.000162174302655405,0
76,389,0,8,18,0.00028368224202095596,0
77,796,0,8,30,0.0001968904481232955,0
78,601,0,19,45,0.000835964071271875,10
79,654,0,33,38,0.0009668547280396063,0
80,261,0,0,25,0.00014999999999999996,0
81,456,0,1,17,0.00015854350175391555,0
82,386,0,21,14,0.0003324704761329236,0
83,982,0,3,19,0.00018249663153097984,0
84,909,0,5,18,0.00020020116341039343,0
85,693,0,5,89,0.00017726708616937147,0
86,236,0,0,21,0.00014999999999999996,0
87,501,0,7,19,0.0003144674131104411,0
88,497,0,4,41,0.00018123333338195008,0
89,874,0,11,78,0.000892978843013393,0
90,452,0,4,29,0.00017363224506695952,0
91,494,0,2,19,0.00016167806350765734,0
92,923,0,31,13,0.0006760565411596757,0
93,279,0,4,24,0.00024131909060895565,0
94,638,0,31,57,0.0007414746280684465,1
95,485,0,8,22,0.00019556028577080755,0
96,568,0,6,20,0.000407566263978057,0
97,108,0,9,72,0.0002288012087963688,0
98,367,0,11,31,0.0003998420613025739,0
99,644,0,8,19,0.00024876676944378964,0
100,785,0,10,18,0.000227357637944495,0
101,873,0,0,54,0.00014999999999999996,0
102,65,0,1,27,0.00015660473325715713,0
103,902,0,5,20,0.00016519781025977305,0
104,317,0,15,20,0.00029823411506961267,0
105,636,0,7,25,0.0001963017933954327,0
106,666,0,23,49,0.0008103098101576999,0
107,789,0,6,34,0.00024258664380998743,0
108,958,0,0,38,0.00014999999999999996,0
109,214,0,4,22,0.0002926784958375887,0
110,97,0,7,16,0.0008034258694031453,0
111,583,0,7,23,0.0006423353842861162,1
112,466,0,77,18,0.0012835746945034005,0
113,523,0,6,31,0.0005245714930577684,0
114,255,0,4,22,0.00018086221235052882,0
115,385,0,17,35,0.0004228277040650637,0
116,545,0,1,18,0.00015637860512816802,0
117,382,0,1,11,0.0001612530348749436,0
118,489,0,4,19,0.00016905335872201708,0
119,513,0,25,12,0.00036976943122516456,0
120,780,0,0,18,0.00014999999999999996,0
121,904,0,4,16,0.00027069860977060206,0
122,122,0,0,19,0.00014999999999999996,0
123,946,0,4,38,0.00017286205606844654,0
124,60,0,23,42,0.0003695040833645093,0
125,844,0,10,20,0.00026729278262968873,0
126,372,0,10,15,0.0002106131607413139,0
127,283,0,1,25,0.00027963344706856625,0
128,939,0,1,20,0.00017143013188605053,0
129,608,0,5,24,0.00018331330494933838,0
130,495,0,8,20,0.00029037983112413924,0
131,630,0,4,15,0.0002751547961366436,0
132,596,0,2,42,0.00015814889122706095,0
133,713,0,5,19,0.00019811983334164056,0
134,753,0,3,18,0.00017263235951179187,0
135,624,0,1,44,0.00015575951733652542,0
136,312,0,18,33,0.00037299447399006207,0
137,8,0,20,44,0.0007259256393711808,0
138,529,0,31,22,0.0009890526564659025,0
139,876,0,4,25,0.00019379506804457233,0
140,101,0,8,19,0.00023818110713964654,0
141,615,0,9,17,0.0002635348038895003,0
142,520,0,11,24,0.0007212597255388233,0
143,249,0,0,39,0.00014999999999999996,0
144,278,0,18,18,0.0004523320481865414,0
145,424,0,6,13,0.00021243250219192105,0
146,384,0,14,32,0.00023895840199416463,0
147,395,0,9,39,0.00038739411465420556,1
148,54,0,1,19,0.00015387848195255572,0
149,34,0,2,13,0.00018666499834628546,0
150,271,0,6,47,0.00020930659223118958,0
151,30,0,16,16,0.0005060398643073909,0
152,403,0,14,20,0.00045466452732506786,0
153,757,0,5,24,0.00017222099520017916,0
154,975,0,18,22,0.0004631702001504691,0
155,990,0,27,86,0.0005861808291454315,0
156,457,0,34,37,0.000542043416562098,0
157,362,0,8,11,0.000326943694608944,0
158,860,0,2,46,0.00015706642669523506,0
159,483,0,1,19,0.00025336099488563405,0
160,580,0,7,56,0.0001783986494243163,0
161,986,0,0,32,0.00014999999999999996,0
162,688,0,4,25,0.00023435400229801962,0
163,864,0,14,23,0.0003709138324224347,0
164,927,0,6,21,0.00020259714317407234,0
165,378,0,5,18,0.00020753897093520163,0
166,320,0,22,16,0.0006826850134685985,0
167,942,0,7,39,0.0001989520453720962,0
168,351,0,11,17,0.0010148233845612847,0
