model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.986824619428021,2.2990591506032656,0.04547881214547881,0.6160493827160494,0.22922922922922923,0.10924257590924258,0.1,0.2
