model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.0362195189911816,2.4433408631199875,0.6063396730063396,0.093993993993994,0.241307974641308,0.058358358358358356,0.6,0.5
