model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.4206497780438068,4.038432853103396,0.06376376376376376,0.6102102102102102,0.32602602602602604,0.0,0.1,0.0
