model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,nan,3.5574241130259856,0.0,0.7022022022022022,0.0,0.2977977977977978,0.0,1.0
