model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.654447312288807,4.868037049892585,0.5417417417417417,0.19386052719386052,0.0,0.26439773106439773,0.7,1.0
