model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.6120927090696364,3.1435902874974633,0.29826493159826495,0.4058725392058725,0.29586252919586253,0.0,0.3,0.0
