model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,4.968427372678269,4.48139965709516,0.026626626626626626,0.6804471137804471,0.0,0.2929262595929263,0.2,1.0
