model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.792493767474165,2.28995380821597,0.6191524858191525,0.07831164497831164,0.1861528194861528,0.11638304971638305,0.7,0.7
