model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,3.7775558222797287,3.586195647583099,0.029696363029696363,0.6736736736736737,0.00850850850850851,0.28812145478812146,0.2,0.9
