model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.2291331294329497,2.745893649593066,0.6919252585919252,0.010477143810477143,0.2952952952952953,0.002302302302302302,0.8,0.1
