model,N,fm,d,plo_M,plo_m,pli_M,pli_m,EMM,EMm,EmM,Emm,hMM,hmm
DPAH,1000,0.3,0.03,2.5,2.5,2.702608086013904,4.440167062316223,0.7017684351017685,0.0,0.29446112779446115,0.0037704371037704373,1.0,0.2
