,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,35,175,0.0010388702799510225,0
1,859,0,13,13,0.0004409036028139729,1
2,298,0,23,48,0.000657638938974696,0
3,553,0,0,26,0.0001500000000000001,0
4,672,0,119,46,0.0041909817782694765,24
5,971,0,1,24,0.0001670097107421706,0
6,27,0,5,21,0.0001745628938658838,0
7,231,0,11,14,0.0004086431728508601,0
8,306,0,14,19,0.0003393090364890248,0
9,706,0,5,15,0.0005545299788360796,1
10,496,0,103,25,0.00316259457111715,112
11,558,0,87,13,0.0024625751879809093,36
12,784,0,7,17,0.0002368497490938801,0
13,239,0,13,10,0.0003476205578119148,0
14,578,0,138,21,0.004651700542377718,73
15,55,0,30,16,0.0010157122779564447,2
16,906,0,2,40,0.00016559845730555392,0
17,175,0,28,50,0.0010581458205944864,1
18,14,0,30,44,0.0006274671190407417,0
19,77,0,51,11,0.001475312722034389,1
20,31,0,43,31,0.0017998061626464865,1
21,481,0,0,17,0.0001500000000000001,0
22,310,0,4,18,0.0002405462929731977,0
23,311,0,23,18,0.000915392996167279,3
24,883,0,79,21,0.0021864732608597374,3
25,788,0,32,19,0.001059916660059868,0
26,45,0,3,24,0.00017914800157044884,0
27,103,0,9,22,0.0002585911711852202,0
28,760,0,1,10,0.00017820704121157825,0
29,1,0,4,36,0.00019104943491979462,0
30,823,0,5,32,0.00022648339812747628,0
31,710,0,18,17,0.0011490342618446505,14
32,614,0,2,52,0.0002058979547686349,0
33,790,0,12,20,0.0003842178638287543,0
34,408,0,16,21,0.0005278902841359651,0
35,736,0,16,17,0.0004591802466530258,0
36,957,0,1,18,0.0001951063906547724,0
37,366,0,2,15,0.00016150419052399757,0
38,918,0,102,11,0.003357908703013012,67
39,267,0,19,17,0.0004433915112028827,0
40,230,0,0,19,0.0001500000000000001,0
41,996,0,13,13,0.00041338001481680493,0
42,635,0,43,37,0.000871179967645451,2
43,698,0,0,15,0.0001500000000000001,0
44,251,0,17,18,0.0004889744426782958,0
45,783,0,8,18,0.00024387628800499227,0
46,819,0,40,39,0.0010450056164783702,0
47,141,0,12,18,0.00032171588155683966,0
48,316,0,2,24,0.0001727025764285406,0
49,587,0,20,15,0.0009307779283017021,1
50,331,0,20,29,0.0009748934296708347,0
51,295,0,40,114,0.0013153233072550658,4
52,262,0,20,12,0.00047148476335669837,0
53,432,0,1,12,0.0001550459075126175,0
54,862,0,260,42,0.009232046615274925,107
55,582,0,4,33,0.00024334755768301756,0
56,272,0,4,11,0.0002814496357243156,0
57,270,0,8,20,0.0006325638766379734,1
58,987,0,6,83,0.0002225667418383395,0
59,319,0,22,36,0.0005843299130471748,0
60,569,0,6,23,0.00039322782309534666,0
61,643,0,1,14,0.000161762150460524,0
62,142,0,2,17,0.0001965352969670777,0
63,202,0,50,106,0.0015263319383452259,0
64,413,0,1,14,0.00016397131843904356,0
65,196,0,6,20,0.0005058614457258908,0
66,264,0,29,19,0.0012375939703319905,1
67,531,0,7,31,0.0003270203082454599,0
68,252,0,3,12,0.0002995593172458107,0
69,576,0,2,40,0.00017132146476305234,0
70,738,0,21,52,0.0005920821440280002,1
71,299,0,1,9,0.00015479746322596011,0
72,740,0,59,56,0.0019970905772889384,1
73,247,0,5,14,0.0002648899496849844,0
74,926,0,19,44,0.0004940505476917139,0
75,412,0,43,12,0.0014114336020221584,1
76,389,0,39,17,0.0008929691288370765,0
77,796,0,2,38,0.00016911785309652998,0
78,601,0,35,45,0.0011530894364203926,0
79,654,0,0,37,0.0001500000000000001,0
80,261,0,23,24,0.0008283108612025399,0
81,456,0,5,15,0.0001736012905427717,0
82,386,0,16,12,0.0005525458373287296,0
83,982,0,1,18,0.00016702643316779132,0
84,909,0,25,19,0.0009629656271857329,3
85,693,0,25,95,0.0013178752379136172,156
86,236,0,10,17,0.0003353965257637102,0
87,501,0,13,22,0.0003997846917729344,0
88,497,0,58,42,0.0017161096587090857,9
89,874,0,9,92,0.0004001642179490399,0
90,452,0,14,29,0.000744851106886237,0
91,494,0,0,19,0.0001500000000000001,0
92,923,0,10,12,0.0003651104201313835,0
93,279,0,20,26,0.0005797994572817869,0
94,638,0,23,53,0.0005720221815701758,0
95,485,0,5,22,0.00021875023715148875,0
96,568,0,3,18,0.00017724699290527966,0
97,108,0,5,75,0.00021361697207175753,0
98,367,0,35,35,0.0009700833124645566,1
99,644,0,56,20,0.0014855271813448904,4
100,785,0,37,18,0.0015152713732954925,1
101,873,0,13,51,0.00041402387715515175,0
102,65,0,6,27,0.00031204088987494345,0
103,902,0,1,16,0.00016493520840912948,0
104,317,0,47,18,0.0015770789491972711,1
105,636,0,24,26,0.0006697805701503163,0
106,666,0,87,47,0.002858733995348528,44
107,789,0,18,36,0.0006063373809725764,0
108,958,0,21,33,0.0004668440202767278,0
109,214,0,24,19,0.0007945984858253742,0
110,97,0,14,14,0.00040533536450232047,0
111,583,0,107,23,0.0037244899686092008,65
112,466,0,179,16,0.005964543109318325,428
113,523,0,57,29,0.0016957112144100242,7
114,255,0,7,24,0.00020327573183461932,0
115,385,0,4,33,0.00019384868162444405,0
116,545,0,1,18,0.00017820704121157825,0
117,382,0,44,10,0.0014750068459161256,0
118,489,0,2,18,0.00021020514101000644,0
119,513,0,12,9,0.0005018044556825134,0
120,780,0,23,19,0.0004896355402266461,0
121,904,0,46,16,0.0013277364999232605,13
122,122,0,7,17,0.0003306981561409055,0
123,946,0,102,39,0.0031322215284132053,29
124,60,0,1,36,0.00016119000200200435,0
125,844,0,71,18,0.0025385365616372424,236
126,372,0,3,14,0.00020801531249540594,0
127,283,0,0,22,0.0001500000000000001,0
128,939,0,52,19,0.0014070675409409532,2
129,608,0,3,24,0.00020737405628760955,0
130,495,0,36,22,0.000879060450777932,0
131,630,0,16,14,0.0005216660920622212,0
132,596,0,10,40,0.00031362307019304394,0
133,713,0,5,16,0.0002354840917618936,0
134,753,0,66,17,0.0016290801212295086,3
135,624,0,30,38,0.0009414514529480784,0
136,312,0,10,39,0.0003189911230403798,0
137,8,0,57,43,0.0014805968508026012,0
138,529,0,54,23,0.0016149828539394641,1
139,876,0,11,24,0.0003279057130227111,0
140,101,0,196,20,0.005479246390180975,95
141,615,0,1,17,0.0001671236011040192,0
142,520,0,4,20,0.00018331424747954883,0
143,249,0,5,45,0.00022870636865049345,0
144,278,0,41,15,0.001438087909666055,5
145,424,0,13,13,0.0002784683057675407,0
146,384,0,73,30,0.002282470036873461,13
147,395,0,6,34,0.0002871697448179974,0
