,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,32,173,0.001192080904397617,0
1,859,0,5,13,0.00024059075420650966,0
2,298,0,48,47,0.0012832802851892502,7
3,553,0,1,25,0.0001582069130973001,0
4,672,0,133,44,0.004876583562305361,60
5,971,0,6,24,0.00021629067051609532,0
6,27,0,4,22,0.00022204408723827305,0
7,231,0,8,14,0.0002436312760518572,0
8,306,0,12,18,0.0003982140959049291,0
9,706,0,6,15,0.0006274482383320922,0
10,496,0,22,25,0.0006798590867694062,0
11,558,0,38,13,0.001212027711395514,8
12,784,0,17,17,0.00097119495315867,1
13,239,0,16,10,0.0009017738749599543,0
14,578,0,213,18,0.006313161106652231,287
15,55,0,38,16,0.0017360559184529968,0
16,906,0,21,41,0.0009191431104882157,0
17,175,0,20,47,0.0005689012677258151,0
18,14,0,7,43,0.0003728944792034874,0
19,77,0,10,11,0.0004801997272716269,0
20,31,0,74,30,0.0021382622176254616,6
21,481,0,0,16,0.00014999999999999996,0
22,310,0,4,18,0.00016524966585272822,0
23,311,0,17,17,0.00040021925640858826,0
24,883,0,12,21,0.00052285907081,1
25,788,0,2,18,0.00028626875011646656,0
26,45,0,5,24,0.00021574944220778257,0
27,103,0,10,21,0.00033667173795646945,0
28,760,0,35,10,0.0010626107982170017,1
29,1,0,22,36,0.0010021674461942582,0
30,823,0,4,34,0.0002795116107909518,0
31,710,0,17,18,0.0005312689214465584,0
32,614,0,70,53,0.0023188673959192536,23
33,790,0,5,20,0.00027254490338766843,0
34,408,0,26,20,0.00067734989137137,1
35,736,0,19,18,0.0006902908974399436,0
36,957,0,6,17,0.00023621806203880563,0
37,366,0,4,15,0.00023221746848126908,0
38,918,0,71,10,0.003462640635358615,142
39,267,0,11,17,0.000495145507237997,0
40,230,0,4,17,0.00020017466150427314,0
41,996,0,8,12,0.00025964638397683556,0
42,635,0,52,37,0.0014085790478023284,0
43,698,0,15,14,0.0005927768990442829,0
44,251,0,19,18,0.0010507582869756127,0
45,783,0,10,18,0.0003124223571923098,0
46,819,0,34,39,0.0009189417129058645,0
47,141,0,65,19,0.001892797013813082,9
48,316,0,3,25,0.00017755414639959618,0
49,587,0,18,17,0.0006610477748906802,0
50,331,0,31,30,0.000691804991281476,0
51,295,0,23,115,0.0009431484367116396,3
52,262,0,16,12,0.00033790887406917125,0
53,432,0,3,13,0.00016496785190089685,0
54,862,0,261,39,0.009195335067831165,148
55,582,0,13,35,0.00039788057502741065,0
56,272,0,11,11,0.00036763587404418425,1
57,270,0,11,19,0.0003564976407285395,0
58,987,0,20,83,0.0006254814586585621,0
59,319,0,107,39,0.0036438053837925394,5
60,569,0,0,22,0.00014999999999999996,0
61,643,0,7,14,0.00027469261446968986,0
62,142,0,8,17,0.0002887098015891142,0
63,202,0,20,100,0.0003730169587063293,0
64,413,0,6,14,0.00031458962650965903,0
65,196,0,23,20,0.000999571639324378,0
66,264,0,0,17,0.00014999999999999996,0
67,531,0,11,30,0.00036378020432629055,0
68,252,0,19,13,0.0006374282710376719,0
69,576,0,2,37,0.0002286793157073445,0
70,738,0,35,49,0.0015823005035514837,1
71,299,0,2,9,0.00017581360412429636,0
72,740,0,50,56,0.0014127132170573973,1
73,247,0,14,13,0.000455832159416275,0
